frame_idx,t_sec,dt_cumavg_ms,motor_encoders_FL,motor_encoders_FR,motor_encoders_BL,motor_encoders_BR,motor_speeds_FL,motor_speeds_FR,motor_speeds_BL,motor_speeds_BR,pid_outputs_FL,pid_outputs_FR,pid_outputs_BL,pid_outputs_BR,desired_speed,actual_speed_fl,raw_v1_fl,estimated_velocity,kalman_v_pred,pendulum_angle_deg,lqr_force,kalman_theta_rad,kalman_v,kalman_x,x_ref,theta_ref_deg,sprint_active,pwm
318,5.414143399975728,3.06,-0.978,-0.979,-0.981,-0.992,-1.347,-1.072,-1.181,-1.113,233.0,-449.0,-232.0,-594.0,-1.25,-1.347,-1.422,-1.18,-1.193,-21.87,-15.627,-0.361,-1.18,-0.982,0.0,0.0,0,0.233
319,5.421215199981816,3.062,-0.992,-0.992,-0.995,-1.003,-1.359,-1.118,-1.248,-1.08,111.0,-311.0,-49.0,-492.0,-1.25,-1.359,-1.185,-1.203,-1.212,-21.96,-15.627,-0.363,-1.203,-0.995,0.0,0.0,0,0.111
320,5.425433799973689,3.063,-1.007,-1.006,-1.01,-1.016,-1.342,-1.182,-1.302,-1.083,79.0,-184.0,-60.0,-486.0,-1.25,-1.342,-1.423,-1.229,-1.244,-22.14,-15.627,-0.364,-1.229,-1.009,0.0,0.0,0,0.079
321,5.4294248999794945,3.063,-1.019,-1.02,-1.025,-1.03,-1.212,-1.238,-1.305,-1.17,-479.0,-191.0,-53.0,-196.0,-1.25,-1.212,-0.948,-1.235,-1.261,-22.23,-15.627,-0.369,-1.235,-1.024,0.0,0.0,0,-0.479
322,5.443797699990682,3.062,-1.032,-1.034,-1.038,-1.046,-1.109,-1.212,-1.221,-1.299,-509.0,-272.0,-435.0,157.0,-1.25,-1.109,-1.185,-1.214,-1.242,-22.41,-15.627,-0.372,-1.214,-1.038,0.0,0.0,0,-0.509
323,5.461620199959725,3.062,-1.045,-1.046,-1.051,-1.063,-1.061,-1.109,-1.1,-1.362,-427.0,-687.0,-700.0,130.0,-1.25,-1.061,-1.185,-1.163,-1.2,-22.5,-15.627,-0.375,-1.163,-1.052,0.0,0.0,0,-0.427
324,5.466307099966798,3.062,-1.058,-1.059,-1.063,-1.078,-1.104,-1.049,-1.032,-1.358,-343.0,-690.0,-601.0,-54.0,-1.25,-1.104,-1.185,-1.139,-1.165,-22.68,-15.627,-0.377,-1.139,-1.065,0.0,0.0,0,-0.343
325,5.487909999967087,3.061,-1.072,-1.072,-1.075,-1.093,-1.145,-1.074,-1.01,-1.304,-381.0,-406.0,-767.0,-161.0,-1.25,-1.145,-1.184,-1.136,-1.16,-22.77,-15.627,-0.38,-1.136,-1.078,0.0,0.0,0,-0.381
326,5.494536399957724,3.062,-1.084,-1.084,-1.087,-1.104,-1.2,-1.105,-1.05,-1.201,-220.0,-411.0,-596.0,-439.0,-1.25,-1.2,-1.186,-1.142,-1.166,-22.95,-15.627,-0.381,-1.142,-1.09,0.0,0.0,0,-0.22
327,5.513656799972523,3.062,-1.099,-1.099,-1.102,-1.116,-1.228,-1.189,-1.165,-1.078,-190.0,-270.0,-156.0,-669.0,-1.25,-1.228,-1.184,-1.167,-1.184,-23.13,-15.627,-0.385,-1.167,-1.104,0.0,0.0,0,-0.19
328,5.519062399980612,3.061,-1.111,-1.114,-1.118,-1.126,-1.222,-1.258,-1.329,-0.974,-216.0,-146.0,175.0,-741.0,-1.25,-1.222,-1.186,-1.197,-1.211,-23.31,-15.627,-0.389,-1.197,-1.117,0.0,0.0,0,-0.216
329,5.52308339998126,3.062,-1.122,-1.127,-1.134,-1.136,-1.164,-1.293,-1.45,-0.972,-341.0,51.0,369.0,-744.0,-1.25,-1.164,-1.185,-1.221,-1.234,-23.49,-15.627,-0.39,-1.221,-1.13,0.0,0.0,0,-0.341
330,5.541108199977316,3.061,-1.135,-1.142,-1.152,-1.149,-1.115,-1.257,-1.534,-1.037,-400.0,-253.0,604.0,-452.0,-1.25,-1.115,-1.186,-1.237,-1.247,-23.67,-15.627,-0.394,-1.237,-1.144,0.0,0.0,0,-0.4
331,5.546724799962249,3.061,-1.149,-1.155,-1.169,-1.164,-1.122,-1.186,-1.504,-1.153,-376.0,-517.0,347.0,-260.0,-1.25,-1.122,-1.185,-1.244,-1.268,-23.76,-15.627,-0.397,-1.244,-1.159,0.0,0.0,0,-0.376
332,5.5648505999706686,3.062,-1.161,-1.166,-1.183,-1.178,-1.157,-1.142,-1.449,-1.251,-314.0,-425.0,253.0,67.0,-1.25,-1.157,-1.185,-1.252,-1.266,-23.85,-15.627,-0.398,-1.252,-1.172,0.0,0.0,0,-0.314
333,5.569691599986982,3.061,-1.175,-1.179,-1.196,-1.195,-1.188,-1.132,-1.281,-1.371,-278.0,-388.0,-355.0,241.0,-1.25,-1.188,-1.186,-1.246,-1.271,-23.94,-15.627,-0.401,-1.246,-1.186,0.0,0.0,0,-0.278
334,5.586601299990434,3.061,-1.188,-1.193,-1.208,-1.211,-1.184,-1.176,-1.105,-1.401,-319.0,-260.0,-692.0,236.0,-1.25,-1.184,-1.185,-1.22,-1.247,-24.03,-15.627,-0.403,-1.22,-1.2,0.0,0.0,0,-0.319
335,5.5912417999934405,3.061,-1.202,-1.207,-1.217,-1.226,-1.177,-1.193,-0.923,-1.337,-325.0,-291.0,-830.0,-104.0,-1.25,-1.177,-1.185,-1.163,-1.2,-24.12,-15.627,-0.405,-1.163,-1.214,0.0,0.0,0,-0.325
336,5.611389499972574,3.06,-1.215,-1.221,-1.227,-1.239,-1.167,-1.183,-0.85,-1.215,-346.0,-312.0,-830.0,-347.0,-1.25,-1.167,-1.185,-1.107,-1.135,-24.3,-15.627,-0.407,-1.107,-1.226,0.0,0.0,0,-0.346
337,5.6167648999835365,3.061,-1.228,-1.233,-1.236,-1.249,-1.175,-1.183,-0.852,-1.113,-303.0,-325.0,-830.0,-604.0,-1.25,-1.175,-1.185,-1.084,-1.11,-24.39,-15.627,-0.408,-1.084,-1.237,0.0,0.0,0,-0.303
338,5.636414699954912,3.06,-1.241,-1.247,-1.247,-1.259,-1.192,-1.183,-0.929,-0.992,-242.0,-298.0,-757.0,-781.0,-1.25,-1.192,-1.185,-1.076,-1.094,-24.48,-15.627,-0.411,-1.076,-1.249,0.0,0.0,0,-0.242
339,5.641698999970686,3.061,-1.253,-1.259,-1.258,-1.269,-1.164,-1.186,-0.989,-0.965,-476.0,-310.0,-706.0,-738.0,-1.25,-1.164,-0.946,-1.079,-1.104,-24.48,-15.627,-0.411,-1.079,-1.26,0.0,0.0,0,-0.476
340,5.645695899962448,3.061,-1.266,-1.273,-1.273,-1.281,-1.127,-1.182,-1.151,-0.993,-455.0,-299.0,-111.0,-649.0,-1.25,-1.127,-1.184,-1.114,-1.121,-24.57,-15.627,-0.413,-1.114,-1.273,0.0,0.0,0,-0.455
341,5.662666699965484,3.06,-1.28,-1.286,-1.288,-1.295,-1.128,-1.175,-1.263,-1.112,-413.0,-354.0,75.0,-196.0,-1.25,-1.128,-1.185,-1.17,-1.17,-24.57,-15.627,-0.414,-1.17,-1.287,0.0,0.0,0,-0.413
342,5.691451099992264,3.06,-1.294,-1.299,-1.303,-1.311,-1.164,-1.155,-1.3,-1.235,-359.0,-373.0,-202.0,-82.0,-1.25,-1.164,-1.185,-1.216,-1.234,-24.57,-15.627,-0.415,-1.216,-1.301,0.0,0.0,0,-0.359
343,5.710108599974774,3.061,-1.306,-1.311,-1.315,-1.325,-1.201,-1.161,-1.273,-1.374,-276.0,-354.0,-168.0,265.0,-1.25,-1.201,-1.185,-1.254,-1.268,-24.48,-15.627,-0.413,-1.254,-1.314,0.0,0.0,0,-0.276
344,5.721918099967297,3.061,-1.319,-1.324,-1.327,-1.34,-1.207,-1.183,-1.217,-1.428,-274.0,-202.0,-369.0,244.0,-1.25,-1.207,-1.184,-1.261,-1.281,-24.48,-15.627,-0.412,-1.261,-1.327,0.0,0.0,0,-0.274
345,5.726196699950378,3.063,-1.333,-1.338,-1.338,-1.357,-1.204,-1.212,-1.115,-1.449,-281.0,-144.0,-691.0,289.0,-1.25,-1.204,-1.185,-1.249,-1.275,-24.39,-15.627,-0.41,-1.249,-1.342,0.0,0.0,0,-0.281
346,5.730156899953727,3.067,-1.345,-1.35,-1.349,-1.371,-1.189,-1.211,-1.073,-1.443,-365.0,-282.0,-674.0,307.0,-1.25,-1.189,-1.183,-1.234,-1.269,-24.39,-15.627,-0.407,-1.234,-1.354,0.0,0.0,0,-0.365
347,5.734117999963928,3.067,-1.356,-1.361,-1.359,-1.383,-1.158,-1.179,-1.042,-1.349,-408.0,-442.0,-679.0,-117.0,-1.25,-1.158,-1.185,-1.187,-1.226,-24.39,-15.627,-0.408,-1.187,-1.366,0.0,0.0,0,-0.408
348,5.7380854999646544,3.068,-1.368,-1.373,-1.371,-1.394,-1.152,-1.126,-1.046,-1.217,-399.0,-567.0,-518.0,-481.0,-1.25,-1.152,-1.185,-1.14,-1.176,-24.48,-15.627,-0.409,-1.14,-1.377,0.0,0.0,0,-0.399
349,5.742046299972571,3.068,-1.382,-1.387,-1.385,-1.405,-1.18,-1.125,-1.158,-1.037,-214.0,-440.0,-141.0,-828.0,-1.25,-1.18,-1.419,-1.127,-1.143,-24.57,-15.627,-0.411,-1.127,-1.39,0.0,0.0,0,-0.214
350,5.757908199972007,3.068,-1.395,-1.399,-1.399,-1.414,-1.228,-1.164,-1.26,-0.95,-119.0,-244.0,124.0,-830.0,-1.25,-1.228,-1.422,-1.151,-1.155,-24.66,-15.627,-0.412,-1.151,-1.401,0.0,0.0,0,-0.119
